latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
42.3248,18.7402,330.3,1.9,1.3,2015-08-07,1121,Aqua,MODIS,0,6.03,300.6,58.1,D,0
42.2746,19.3029,323.7,1.2,1.1,2015-08-08,1204,Aqua,MODIS,0,6.03,289.3,24.3,D,0
42.5582,19.3437,335.7,1.2,1.1,2015-08-09,0928,Terra,MODIS,86,6.03,308.8,29.9,D,0
42.5564,19.3597,321.3,1.2,1.1,2015-08-09,0928,Terra,MODIS,42,6.03,307.9,7.2,D,0
42.5526,19.3507,307.8,1,1,2015-08-10,0045,Aqua,MODIS,73,6.03,293.2,7.2,N,0
42.6134,19.4473,302.7,1,1,2015-08-10,0045,Aqua,MODIS,51,6.03,287.8,6.4,N,0
42.5543,19.3383,311.9,1,1,2015-08-10,0045,Aqua,MODIS,84,6.03,293.5,10.3,N,0
42.6151,19.4353,300.6,1,1,2015-08-10,0045,Aqua,MODIS,31,6.03,288.2,5.1,N,0
42.0143,19.209,323.8,1.8,1.3,2015-08-10,1011,Terra,MODIS,77,6.03,295.1,32.8,D,0
42.6111,19.4515,318.6,1.8,1.3,2015-08-10,1011,Terra,MODIS,71,6.03,296.3,28.5,D,0
42.6003,19.235,339.2,1,1,2015-08-10,1151,Aqua,MODIS,89,6.03,303.1,35.6,D,0
42.5933,19.3881,321.4,1,1,2015-08-10,1151,Aqua,MODIS,35,6.03,304.3,9.8,D,0
42.6103,19.4462,323.1,1,1,2015-08-10,1151,Aqua,MODIS,71,6.03,298.7,14.6,D,0
42.6087,19.4339,329.5,1,1,2015-08-10,1151,Aqua,MODIS,82,6.03,303.7,22,D,0
42.1733,19.1709,317.1,1.2,1.1,2015-08-12,0959,Terra,MODIS,54,6.03,301.1,10.7,D,0
42.1706,19.186,333.9,1.2,1.1,2015-08-12,0959,Terra,MODIS,81,6.03,303.5,35.8,D,0
42.162,19.1808,321.9,1.1,1,2015-08-12,1139,Aqua,MODIS,63,6.03,306.2,11.1,D,0
42.1732,19.19,321.5,1.1,1,2015-08-12,1139,Aqua,MODIS,40,6.03,306.6,9.7,D,0
42.1712,19.1779,354.8,1.1,1,2015-08-12,1139,Aqua,MODIS,97,6.03,310.4,71.6,D,0
42.169,19.165,327.9,1.1,1,2015-08-12,1139,Aqua,MODIS,76,6.03,306.9,18.8,D,0
42.5547,19.1546,326.2,2.2,1.4,2015-08-13,1222,Aqua,MODIS,60,6.03,309.8,33.5,D,0
42.3747,18.7209,320.8,1.9,1.3,2015-08-14,0021,Aqua,MODIS,100,6.03,293.9,43.2,N,0
42.3818,18.7038,304.6,1.9,1.3,2015-08-14,0021,Aqua,MODIS,57,6.03,293.8,12,N,0
42.3801,18.726,314.6,1.9,1.3,2015-08-14,0021,Aqua,MODIS,89,6.03,293.3,30,N,0
42.1902,19.1499,322.3,1,1,2015-08-14,0947,Terra,MODIS,52,6.03,304.8,10.8,D,0
42.163,19.2056,328.5,1,1,2015-08-14,0947,Terra,MODIS,69,6.03,307.6,15.5,D,0
42.1542,19.2029,322.3,1,1,2015-08-14,0947,Terra,MODIS,63,6.03,306.6,9,D,0
42.376,18.7212,316.9,1,1,2015-08-14,0947,Terra,MODIS,35,6.03,300.4,7.2,D,0
42.1991,19.1524,334.2,1,1,2015-08-14,0947,Terra,MODIS,85,6.03,306.1,24.8,D,0
42.1972,19.1647,323.7,1,1,2015-08-14,0947,Terra,MODIS,28,6.03,306.5,10.6,D,0
42.146,19.2033,320.1,1.5,1.2,2015-08-14,1127,Aqua,MODIS,38,6.03,305.3,14,D,0
42.1563,19.199,329.3,1.5,1.2,2015-08-14,1127,Aqua,MODIS,74,6.03,305.7,30.9,D,0
42.1602,19.1918,323.8,1.5,1.2,2015-08-14,1127,Aqua,MODIS,36,6.03,304.5,19.1,D,0
42.1984,19.1594,320.1,1.5,1.2,2015-08-14,1127,Aqua,MODIS,49,6.03,301.1,17.6,D,0
42.2092,19.1583,306.1,1.2,1.1,2015-08-15,0103,Aqua,MODIS,47,6.03,292.5,7,N,0
42.1999,19.1534,306.6,1.2,1.1,2015-08-15,0103,Aqua,MODIS,62,6.03,292,8,N,0
43.2471,19.1292,302.6,1,1,2015-09-01,2040,Terra,MODIS,50,6.03,290.8,6.3,N,0
43.2463,19.1312,323.7,1.1,1,2015-09-02,1157,Aqua,MODIS,65,6.03,293.5,19,D,0
43.2428,19.1153,318.1,4.1,1.9,2015-09-03,1240,Aqua,MODIS,69,6.03,296.2,89.7,D,0
43.2456,19.1102,316.2,4.1,1.9,2015-09-03,1240,Aqua,MODIS,65,6.03,295.7,76.5,D,0
43.2406,19.1504,314.9,1.4,1.2,2015-09-04,1004,Terra,MODIS,44,6.03,295.7,14.8,D,0
42.6947,18.765,312.5,1,1,2015-09-04,1145,Aqua,MODIS,35,6.03,297.7,6.6,D,0
42.6998,18.771,320.3,1,1,2015-09-08,0940,Terra,MODIS,79,6.03,294.3,17.8,D,0
41.993,19.2797,312.6,1,1,2015-09-08,0940,Terra,MODIS,65,6.03,300.3,5.6,D,0
41.9583,19.3364,335.7,1.8,1.3,2015-09-08,1120,Aqua,MODIS,77,6.03,298.6,71.5,D,0
41.9908,19.2724,311.8,1.8,1.3,2015-09-08,1120,Aqua,MODIS,65,6.03,297.8,13.9,D,0
42.7292,19.798,303.3,1,1,2015-09-15,0946,Terra,MODIS,34,6.03,281.3,5.1,D,2
42.1857,18.9905,334,1.8,1.3,2015-09-21,2015,Terra,MODIS,100,6.03,289.1,86.8,N,0
42.1742,18.9948,317.1,1.8,1.3,2015-09-21,2015,Terra,MODIS,94,6.03,290.3,40.3,N,0
42.1799,18.9868,365.6,1.8,1.3,2015-09-21,2015,Terra,MODIS,100,6.03,294.1,251.1,N,0
42.1776,18.9898,300.7,1.5,1.2,2015-09-22,0026,Aqua,MODIS,30,6.03,290.1,9.2,N,0
42.1796,18.9866,319.9,1.1,1,2015-09-22,0952,Terra,MODIS,60,6.03,296.8,15.2,D,0
43.1886,18.6651,316.8,1.1,1,2015-10-31,1139,Aqua,MODIS,77,6.03,286.3,19,D,0
42.7366,19.5357,307.3,1,1,2015-11-02,0946,Terra,MODIS,65,6.03,282.6,10.1,D,0
42.7385,19.5236,303.2,1,1,2015-11-02,0946,Terra,MODIS,55,6.03,285.4,7.5,D,0
42.7748,19.3336,305.1,1.1,1,2015-11-04,0934,Terra,MODIS,61,6.03,290.2,7.5,D,0
42.9065,19.1673,300.9,1.1,1,2015-11-04,0934,Terra,MODIS,37,6.03,289,5.6,D,0
42.6988,19.579,301,1.1,1,2015-11-04,0934,Terra,MODIS,44,6.03,290.1,5,D,0
42.6972,19.5915,312.4,1.1,1,2015-11-04,0934,Terra,MODIS,72,6.03,290.8,13,D,0
42.9395,18.9385,304.2,2,1.4,2015-11-05,1016,Terra,MODIS,55,6.03,287.4,19.3,D,0
42.931,18.9384,309.6,1.1,1,2015-11-05,1157,Aqua,MODIS,50,6.03,290.8,9.9,D,0
42.7605,19.3345,300.4,1.1,1,2015-11-05,1157,Aqua,MODIS,34,6.03,288.8,4.8,D,0
42.8039,19.167,303.6,1.1,1,2015-11-05,1157,Aqua,MODIS,57,6.03,288.5,6.9,D,0
43.021,18.5524,302.8,1.1,1,2015-11-05,1157,Aqua,MODIS,54,6.03,287.8,6.2,D,0
43.0194,18.54,303.9,1.1,1,2015-11-05,1157,Aqua,MODIS,58,6.03,290.8,6.8,D,0
42.6903,19.5764,310.5,1.4,1.2,2015-11-06,0921,Terra,MODIS,70,6.03,287.6,19.3,D,0
42.8716,19.1026,302.6,3.1,1.7,2015-11-06,1102,Aqua,MODIS,53,6.03,286.2,32.5,D,0
42.8705,19.0952,302.7,3.1,1.7,2015-11-06,1102,Aqua,MODIS,53,6.03,286.4,32.8,D,0
43.0562,18.7203,303.3,1.1,1.1,2015-11-07,0039,Aqua,MODIS,54,6.03,277.2,12.3,N,0
43.0528,18.7197,314,1.3,1.1,2015-11-07,1004,Terra,MODIS,74,6.03,289.2,20.2,D,0
43.0498,18.7358,300.8,1.3,1.1,2015-11-07,1004,Terra,MODIS,29,6.03,289.1,7.4,D,0
42.9246,18.9572,302.8,1.4,1.2,2015-11-07,1004,Terra,MODIS,52,6.03,288.3,9.6,D,0
42.8566,18.8783,301.4,1.4,1.2,2015-11-07,1004,Terra,MODIS,47,6.03,287.1,7.4,D,0
42.8013,19.1667,304.8,1.4,1.2,2015-11-07,1004,Terra,MODIS,60,6.03,286.6,12.8,D,0
43.0557,18.7047,302.2,1.3,1.1,2015-11-07,1004,Terra,MODIS,41,6.03,287.6,7.9,D,0
42.9188,18.963,312.7,1,1,2015-11-07,1145,Aqua,MODIS,73,6.03,290.5,12,D,0
42.6974,19.5897,303.2,1,1,2015-11-07,1145,Aqua,MODIS,55,6.03,286.1,7.1,D,0
42.8004,19.1605,311.3,1,1,2015-11-07,1145,Aqua,MODIS,71,6.03,290.1,11.5,D,0
42.7985,19.1484,300,1,1,2015-11-07,1145,Aqua,MODIS,10,6.03,288.9,4.3,D,0
42.8092,19.1581,301.2,1,1,2015-11-07,1145,Aqua,MODIS,20,6.03,286.9,4.5,D,0
42.873,19.1464,322.7,1,1,2015-11-07,1145,Aqua,MODIS,82,6.03,288.6,21.9,D,0
42.8502,18.8739,302.8,1,1,2015-11-07,1145,Aqua,MODIS,54,6.03,289.4,5.4,D,0
42.9169,18.9507,306.8,1,1,2015-11-07,1145,Aqua,MODIS,64,6.03,290.8,7.5,D,0
42.9095,18.9021,305.8,1,1,2015-11-07,1145,Aqua,MODIS,62,6.03,290.3,7.2,D,0
42.9076,18.8899,314.1,1,1,2015-11-07,1145,Aqua,MODIS,74,6.03,292,13.4,D,0
43.0152,18.5594,300.5,1,1,2015-11-07,1145,Aqua,MODIS,30,6.03,288.7,4.8,D,0
43.0485,18.7161,318.6,1,1,2015-11-07,1145,Aqua,MODIS,79,6.03,291.3,16.5,D,0
43.0719,18.691,317.2,1,1,2015-11-07,1145,Aqua,MODIS,77,6.03,288.2,16.5,D,0
42.9131,18.883,302.3,2.6,1.6,2015-11-08,1228,Aqua,MODIS,52,6.03,289.6,15.9,D,0
42.9029,18.7209,311.4,2.5,1.5,2015-11-08,1228,Aqua,MODIS,71,6.03,287.5,39.8,D,0
42.9099,18.7119,308,2.5,1.5,2015-11-08,1228,Aqua,MODIS,66,6.03,287,32.2,D,0
42.9147,18.8794,304.2,1,1,2015-11-09,0952,Terra,MODIS,58,6.03,291.3,5.6,D,0
42.7556,19.4519,307.1,1.1,1,2015-11-09,0952,Terra,MODIS,65,6.03,289.5,9.5,D,0
42.6271,20.0902,306.7,1.1,1.1,2015-11-09,0952,Terra,MODIS,64,6.03,286.2,10.7,D,0
42.7577,19.456,302.6,1.2,1.1,2015-11-09,1133,Aqua,MODIS,52,6.03,290.1,6.2,D,0
42.8689,19.5035,301.9,1.2,1.1,2015-11-09,1133,Aqua,MODIS,50,6.03,290.7,5.9,D,0
42.934,19.2834,303.7,1.2,1.1,2015-11-09,1133,Aqua,MODIS,55,6.03,291.9,6.7,D,0
42.999,19.3675,305.7,1.2,1.1,2015-11-09,1133,Aqua,MODIS,62,6.03,288.6,9.5,D,0
42.9144,18.889,305,1.2,1.1,2015-11-09,1133,Aqua,MODIS,60,6.03,294.2,7.8,D,0
42.9117,18.8741,303.3,1.2,1.1,2015-11-09,1133,Aqua,MODIS,55,6.03,291.9,6.3,D,0
42.8949,18.7234,301.1,1.3,1.1,2015-11-09,1133,Aqua,MODIS,27,6.03,290.2,6,D,0
42.9037,18.7153,303.6,1.3,1.1,2015-11-09,1133,Aqua,MODIS,51,6.03,290.7,8.2,D,0
43.0577,18.7036,301.9,1.3,1.1,2015-11-09,1133,Aqua,MODIS,36,6.03,291.1,5.6,D,0
42.6262,20.0853,319.2,1.1,1.1,2015-11-09,1133,Aqua,MODIS,79,6.03,286.6,22,D,0
42.7481,19.4583,300.9,1.2,1.1,2015-11-09,1133,Aqua,MODIS,33,6.03,290.6,4.8,D,0
42.752,19.4513,304.9,1.3,1.1,2015-11-09,2058,Terra,MODIS,62,6.03,282.7,12.3,N,0
42.762,19.4494,301.7,1.3,1.1,2015-11-09,2058,Terra,MODIS,40,6.03,281.9,9.7,N,0
42.7635,19.464,300.3,1.3,1.1,2015-11-09,2058,Terra,MODIS,20,6.03,280.9,8.7,N,0
42.923,18.8803,301.5,1.2,1.1,2015-11-09,2059,Terra,MODIS,42,6.03,281.4,10.1,N,0
42.9118,18.8819,303.8,1,1,2015-11-11,0940,Terra,MODIS,46,6.03,291.5,4.7,D,0
